100.00	26.1051
102.00	26.3587
104.00	28.7101
106.00	26.5145
108.00	26.2145
110.00	31.1831
112.00	29.4706
114.00	27.6380
116.00	31.0887
118.00	27.1690
120.00	28.4886
122.00	30.7189
124.00	32.4933
126.00	33.7644
128.00	31.1487
130.00	32.5218
132.00	30.6758
134.00	27.0160
136.00	26.9412
138.00	28.1117
140.00	30.6838
142.00	27.7033
144.00	30.0797
146.00	33.4773
148.00	48.2097
150.00	59.1125
152.00	77.4810
154.00	93.0987
156.00	101.9175
158.00	109.9792
160.00	106.6187
162.00	94.4421
164.00	75.1900
166.00	58.4438
168.00	49.2723
170.00	36.8376
172.00	36.2783
174.00	28.1810
176.00	29.1937
178.00	29.0331
180.00	27.0984
182.00	26.4253
184.00	33.8444
186.00	27.2742
188.00	27.0967
190.00	28.1203
192.00	33.5020
194.00	33.3871
196.00	33.6264
198.00	32.1843
200.00	33.3958
202.00	30.4644
204.00	27.4571
206.00	30.7192
208.00	31.3640
210.00	27.8758
212.00	26.4536
214.00	30.1641
216.00	26.1780
218.00	28.2528
220.00	30.0202
222.00	29.8949
224.00	31.8804
226.00	31.9540
228.00	29.9571
230.00	26.9684
232.00	29.8549
234.00	32.3604
236.00	26.3580
238.00	32.9760
240.00	33.6635
242.00	28.7157
244.00	31.9254
246.00	30.5633
248.00	30.9051
250.00	38.7316
252.00	46.1252
254.00	48.3712
256.00	62.3223
258.00	80.8141
260.00	95.3232
262.00	115.6111
264.00	137.5042
266.00	147.6906
268.00	146.5068
270.00	148.2459
272.00	135.6214
274.00	121.0972
276.00	100.1371
278.00	80.0631
280.00	61.5053
282.00	54.7758
284.00	40.3476
286.00	40.0746
288.00	31.3812
290.00	34.2771
292.00	34.3533
294.00	29.3025
296.00	29.7389
298.00	32.4042
300.00	33.6119
302.00	31.8749
304.00	26.0920
306.00	26.3157
308.00	26.6541
310.00	27.7767
312.00	31.1238
314.00	31.8864
316.00	28.1481
318.00	32.6309
320.00	29.2023
322.00	33.1667
324.00	28.5715
326.00	26.4857
328.00	28.7171
330.00	31.0602
332.00	30.4622
334.00	26.5155
336.00	26.8029
338.00	27.5965
340.00	28.2929
342.00	28.1571
344.00	26.6477
346.00	30.6616
348.00	29.2631
350.00	32.4110
352.00	26.6040
354.00	28.1422
356.00	32.9890
358.00	30.4166
360.00	26.3056
362.00	28.9325
364.00	29.3651
366.00	32.9745
368.00	27.8871
370.00	28.3014
372.00	27.4713
374.00	32.5315
376.00	30.9045
378.00	33.5131
380.00	29.7690
382.00	26.4271
384.00	30.2419
386.00	32.6534
388.00	28.0137
390.00	32.8702
392.00	33.6857
394.00	31.3476
396.00	28.2285
398.00	28.2870
400.00	31.1805
402.00	28.5292
404.00	29.8530
406.00	27.4989
408.00	33.9348
410.00	26.1851
412.00	27.4211
414.00	32.3103
416.00	33.2842
418.00	32.0988
420.00	27.2195
422.00	26.5673
424.00	33.9643
426.00	33.2896
428.00	31.4401
430.00	33.7950
432.00	33.8920
434.00	33.5113
436.00	31.5613
438.00	27.0065
440.00	28.3817
442.00	26.6850
444.00	28.6809
446.00	31.7092
448.00	26.9274
450.00	27.3373
452.00	27.8779
454.00	29.3392
456.00	28.6407
458.00	26.8702
460.00	29.8336
462.00	26.9577
464.00	29.2273
466.00	27.8167
468.00	27.4508
470.00	32.7177
472.00	28.4961
474.00	26.3471
476.00	32.2108
478.00	31.3665
480.00	32.9630
482.00	29.5302
484.00	27.4932
486.00	30.5236
488.00	31.2198
490.00	31.5953
492.00	30.9434
494.00	34.4631
496.00	30.6396
498.00	37.6715
500.00	35.5296
502.00	40.0489
504.00	46.0408
506.00	57.6055
508.00	65.5341
510.00	67.5053
512.00	75.3998
514.00	87.4040
516.00	90.4335
518.00	96.2448
520.00	96.8426
522.00	97.2955
524.00	86.1557
526.00	86.6119
528.00	79.3774
530.00	65.5526
532.00	61.2018
534.00	51.1127
536.00	44.8410
538.00	41.0807
540.00	37.5245
542.00	39.0105
544.00	30.6840
546.00	28.3555
548.00	29.5765
550.00	29.2138
552.00	33.5259
554.00	29.9584
556.00	26.1764
558.00	26.7418
560.00	31.8067
562.00	31.5830
564.00	32.7745
566.00	27.7823
568.00	28.3286
570.00	33.0812
572.00	33.4420
574.00	31.3429
576.00	29.2279
578.00	32.8503
580.00	26.8341
582.00	33.9223
584.00	32.8970
586.00	30.0436
588.00	33.9205
590.00	26.9050
592.00	29.7873
594.00	32.9456
596.00	29.9863
598.00	30.6511
600.00	33.6741
602.00	27.9076
604.00	28.9192
606.00	31.7412
608.00	26.2018
610.00	33.6853
612.00	30.6197
614.00	32.9245
616.00	28.4464
618.00	28.6950
620.00	33.8363
622.00	32.7770
624.00	32.1898
626.00	26.3702
628.00	33.7416
630.00	27.2199
632.00	27.1365
634.00	29.5321
636.00	30.9127
638.00	30.7000
640.00	27.8202
642.00	30.1320
644.00	29.8869
646.00	29.2830
648.00	31.1974
650.00	27.9636
652.00	33.4441
654.00	28.7934
656.00	33.3493
658.00	28.6444
660.00	33.7790
662.00	31.0588
664.00	26.8616
666.00	28.4842
668.00	31.3036
670.00	30.3365
672.00	29.4290
674.00	27.2725
676.00	30.8896
678.00	30.0982
680.00	31.7031
682.00	32.5073
684.00	30.2688
686.00	29.9529
688.00	26.4823
690.00	31.1592
692.00	32.2119
694.00	30.8126
696.00	31.8810
698.00	33.6132
700.00	32.4367
